Image,Center_X,Center_Y,Width,Height,saharAngle,x_position,y_position,angle
1459,1040,29,86,58,328.8406954916556,1.5825000000000016,3.22281,190.0
1460,1044,29,95,58,333.9045758426117,1.5825000000000016,3.22281,200.0
1461,1048,28,101,57,339.67686317033707,1.5825000000000016,3.22281,210.0
1462,1052,28,104,56,339.10223450116115,1.5825000000000016,3.22281,220.0
1463,1055,27,105,55,346.9306821037178,1.5825000000000016,3.22281,230.0
1464,1057,27,103,54,347.4711922908485,1.5825000000000016,3.22281,240.0
1465,1058,26,100,52,346.46414363086575,1.5825000000000016,3.22281,250.0
1466,1055,26,102,52,346.9306821037178,1.5825000000000016,3.22281,260.0
1467,1051,26,101,53,347.9052429229879,1.5825000000000016,3.22281,270.0
1468,1046,26,97,53,345.2032377549427,1.5825000000000016,3.22281,280.0
1469,1042,27,91,54,346.2392148882088,1.5825000000000016,3.22281,290.0
1470,1038,27,82,54,341.96571443287013,1.5825000000000016,3.22281,300.0
1471,1034,27,74,54,34.77783136636388,1.5825000000000016,3.22281,310.0
1472,1037,27,74,54,33.340707346477004,1.5825000000000016,3.22281,320.0
1473,1039,26,74,53,34.04593735660167,1.5825000000000016,3.22281,330.0
1474,1042,26,72,53,34.04593735660167,1.5825000000000016,3.22281,340.0
1475,1044,26,68,53,36.32682595212023,1.5825000000000016,3.22281,350.0
1476,1064,26,79,53,194.34933204294714,1.6825000000000017,3.22281,0.0
1477,1059,26,87,53,192.40741852740075,1.6825000000000017,3.22281,10.0
1478,1054,26,92,53,192.30801581742796,1.6825000000000017,3.22281,20.0
1479,1049,26,96,53,190.73889710090546,1.6825000000000017,3.22281,30.0
1480,1046,27,98,54,194.50016676655258,1.6825000000000017,3.22281,40.0
1481,1042,27,98,54,194.50016676655258,1.6825000000000017,3.22281,50.0
1482,1039,27,94,54,196.2201936956028,1.6825000000000017,3.22281,60.0
1483,1040,27,96,54,197.52556837372288,1.6825000000000017,3.22281,70.0
1484,1042,26,101,53,197.85031830221683,1.6825000000000017,3.22281,80.0
1485,1045,26,101,52,195.57254359681025,1.6825000000000017,3.22281,90.0
1486,1049,26,99,52,198.72578784527255,1.6825000000000017,3.22281,100.0
1487,1053,26,97,53,201.44773632710533,1.6825000000000017,3.22281,110.0
1488,1059,27,90,54,204.27444113443943,1.6825000000000017,3.22281,120.0
1489,1064,27,80,55,211.15930450834438,1.6825000000000017,3.22281,130.0
1490,1069,28,69,56,33.690067525979785,1.6825000000000017,3.22281,140.0
1491,1066,29,71,58,33.690067525979785,1.6825000000000017,3.22281,150.0
1492,1063,29,73,58,32.96940390346213,1.6825000000000017,3.22281,160.0
1493,1061,29,73,58,33.690067525979785,1.6825000000000017,3.22281,170.0
1494,1060,29,77,58,324.90418321297386,1.6825000000000017,3.22281,180.0
1495,1065,29,89,58,327.8750015596125,1.6825000000000017,3.22281,190.0
1496,1070,29,98,58,337.6198649480404,1.6825000000000017,3.22281,200.0
1497,1074,28,104,57,340.9422954898717,1.6825000000000017,3.22281,210.0
1498,1078,28,106,56,343.393019421383,1.6825000000000017,3.22281,220.0
1499,1081,27,106,55,345.96375653207355,1.6825000000000017,3.22281,230.0
1500,1083,27,103,54,347.4711922908485,1.6825000000000017,3.22281,240.0
1501,1083,26,102,52,346.7014296695057,1.6825000000000017,3.22281,250.0
1502,1079,26,103,52,345.96375653207355,1.6825000000000017,3.22281,260.0
1503,1076,26,102,53,346.9306821037178,1.6825000000000017,3.22281,270.0
1504,1071,26,97,53,345.2032377549427,1.6825000000000017,3.22281,280.0
1505,1066,27,91,54,343.73979529168804,1.6825000000000017,3.22281,290.0
1506,1062,27,82,54,341.565051177078,1.6825000000000017,3.22281,300.0
1507,1059,27,75,54,34.04593735660167,1.6825000000000017,3.22281,310.0
1508,1062,27,76,54,33.340707346477004,1.6825000000000017,3.22281,320.0
1509,1064,27,75,54,33.340707346477004,1.6825000000000017,3.22281,330.0
1510,1066,26,73,53,34.77783136636388,1.6825000000000017,3.22281,340.0
1511,1069,26,69,53,35.53767779197438,1.6825000000000017,3.22281,350.0
1512,1089,26,81,52,196.46001481204004,1.7825000000000017,3.22281,0.0
1513,1084,26,88,53,194.3002774491856,1.7825000000000017,3.22281,10.0
1514,1079,27,94,54,193.06931789628217,1.7825000000000017,3.22281,20.0
1515,1074,26,98,53,192.42594286542746,1.7825000000000017,3.22281,30.0
1516,1069,27,99,54,191.3099324740202,1.7825000000000017,3.22281,40.0
1517,1066,27,99,54,193.34872711328737,1.7825000000000017,3.22281,50.0
1518,1063,27,95,54,195.94539590092288,1.7825000000000017,3.22281,60.0
1519,1065,27,99,54,197.24145939893998,1.7825000000000017,3.22281,70.0
1520,1068,26,102,53,195.57254359681025,1.7825000000000017,3.22281,80.0
1521,1071,26,104,52,194.47029410006587,1.7825000000000017,3.22281,90.0
1522,1075,26,102,53,195.81919394750014,1.7825000000000017,3.22281,100.0
1523,1079,26,97,53,202.32865637801916,1.7825000000000017,3.22281,110.0
1524,1084,27,91,54,203.33404127670974,1.7825000000000017,3.22281,120.0
1525,1090,27,81,55,211.7594800848128,1.7825000000000017,3.22281,130.0
1526,1095,28,70,56,32.96940390346213,1.7825000000000017,3.22281,140.0
1527,1092,28,72,57,32.96940390346213,1.7825000000000017,3.22281,150.0
1528,1089,29,74,58,32.27564431457763,1.7825000000000017,3.22281,160.0
1529,1086,29,74,58,34.77783136636388,1.7825000000000017,3.22281,170.0
1530,1087,29,80,58,323.8806591505203,1.7825000000000017,3.22281,180.0
1531,1091,29,91,58,331.47688139368796,1.7825000000000017,3.22281,190.0
1532,1096,29,100,58,338.38522105721376,1.7825000000000017,3.22281,200.0
1533,1100,28,104,57,340.9422954898717,1.7825000000000017,3.22281,210.0
1534,1103,28,109,56,346.4295656148385,1.7825000000000017,3.22281,220.0
1535,1106,27,107,55,345.96375653207355,1.7825000000000017,3.22281,230.0
1536,1109,27,104,54,347.4711922908485,1.7825000000000017,3.22281,240.0
1537,1108,26,104,53,347.9052429229879,1.7825000000000017,3.22281,250.0
1538,1104,26,104,52,345.96375653207355,1.7825000000000017,3.22281,260.0
1539,1100,26,103,53,347.9052429229879,1.7825000000000017,3.22281,270.0
1540,1096,26,97,53,346.21840276434637,1.7825000000000017,3.22281,280.0
1541,1091,27,90,54,341.20011484134733,1.7825000000000017,3.22281,290.0
1542,1086,27,81,54,207.14968169778317,1.7825000000000017,3.22281,300.0
1543,1085,27,77,54,32.66091272167381,1.7825000000000017,3.22281,310.0
1544,1087,27,77,54,32.66091272167381,1.7825000000000017,3.22281,320.0
1545,1090,26,76,53,33.340707346477004,1.7825000000000017,3.22281,330.0
1546,1093,27,74,54,34.04593735660167,1.7825000000000017,3.22281,340.0
1547,1094,26,73,53,34.77783136636388,1.7825000000000017,3.22281,350.0
1548,1114,26,84,52,195.78075330951538,1.8825000000000018,3.22281,0.0
1549,1108,26,92,52,190.4914770123316,1.8825000000000018,3.22281,10.0
1550,1103,26,96,53,191.88865803962798,1.8825000000000018,3.22281,20.0
1551,1098,26,99,53,192.22512267573572,1.8825000000000018,3.22281,30.0
1552,1094,27,100,54,193.1340223063963,1.8825000000000018,3.22281,40.0
1553,1090,27,99,54,194.26451229807986,1.8825000000000018,3.22281,50.0
1554,1088,27,96,54,194.99507912917596,1.8825000000000018,3.22281,60.0
1555,1090,27,101,54,194.03624346792648,1.8825000000000018,3.22281,70.0
1556,1093,26,104,53,194.47029410006587,1.8825000000000018,3.22281,80.0
1557,1096,26,104,53,194.25003269780362,1.8825000000000018,3.22281,90.0
1558,1100,26,103,52,197.30052719194498,1.8825000000000018,3.22281,100.0
1559,1106,26,98,52,201.44773632710533,1.8825000000000018,3.22281,110.0
1560,1110,27,91,54,206.56505117707798,1.8825000000000018,3.22281,120.0
1561,1116,27,80,55,211.7594800848128,1.8825000000000018,3.22281,130.0
1562,1119,28,73,56,32.27564431457763,1.8825000000000018,3.22281,140.0
1563,1117,28,74,57,32.27564431457763,1.8825000000000018,3.22281,150.0
1564,1114,29,76,58,31.607502246248902,1.8825000000000018,3.22281,160.0
1565,1111,29,76,58,34.04593735660167,1.8825000000000018,3.22281,170.0
1566,1113,29,82,58,329.6567511157604,1.8825000000000018,3.22281,180.0
1567,1117,29,94,58,336.3706222693432,1.8825000000000018,3.22281,190.0
1568,1122,29,102,58,338.38522105721376,1.8825000000000018,3.22281,200.0
1569,1125,28,107,57,341.565051177078,1.8825000000000018,3.22281,210.0
1570,1129,28,109,56,344.5778386812613,1.8825000000000018,3.22281,220.0
1571,1132,27,109,55,348.3106308245608,1.8825000000000018,3.22281,230.0
1572,1134,27,105,54,347.69198418257207,1.8825000000000018,3.22281,240.0
1573,1133,26,106,53,348.3106308245608,1.8825000000000018,3.22281,250.0
1574,1129,26,106,52,347.1522951412823,1.8825000000000018,3.22281,260.0
1575,1125,26,104,52,347.1522951412823,1.8825000000000018,3.22281,270.0
1576,1120,27,99,54,346.21840276434637,1.8825000000000018,3.22281,280.0
1577,1115,27,91,54,342.2995722113328,1.8825000000000018,3.22281,290.0
1578,1110,27,81,54,35.83765295427829,1.8825000000000018,3.22281,300.0
1579,1111,27,78,54,32.66091272167381,1.8825000000000018,3.22281,310.0
1580,1113,27,79,54,32.005383208083494,1.8825000000000018,3.22281,320.0
1581,1116,27,78,54,32.005383208083494,1.8825000000000018,3.22281,330.0
1582,1118,26,75,53,33.340707346477004,1.8825000000000018,3.22281,340.0
1583,1119,26,75,53,34.04593735660167,1.8825000000000018,3.22281,350.0
1584,1138,26,87,53,196.58733855692742,1.982500000000002,3.22281,0.0
1585,1133,26,94,53,192.52880770915152,1.982500000000002,3.22281,10.0
1586,1127,26,99,53,188.67317404787977,1.982500000000002,3.22281,20.0
1587,1123,26,102,53,191.1291892896112,1.982500000000002,3.22281,30.0
1588,1119,27,102,54,192.92599912470592,1.982500000000002,3.22281,40.0
1589,1115,27,100,54,194.03624346792648,1.982500000000002,3.22281,50.0
1590,1113,27,99,54,196.606980578617,1.982500000000002,3.22281,60.0
1591,1115,27,103,54,196.69924423399362,1.982500000000002,3.22281,70.0
1592,1118,26,106,53,195.94539590092288,1.982500000000002,3.22281,80.0
1593,1122,26,106,52,195.10109816138544,1.982500000000002,3.22281,90.0
1594,1127,26,104,52,198.15270588665115,1.982500000000002,3.22281,100.0
1595,1131,26,99,52,200.22485943116808,1.982500000000002,3.22281,110.0
1596,1136,27,91,54,204.27444113443943,1.982500000000002,3.22281,120.0
1597,1142,27,81,55,212.38067770656923,1.982500000000002,3.22281,130.0
1598,1145,28,74,56,31.607502246248902,1.982500000000002,3.22281,140.0
1599,1141,28,77,57,30.96375653207352,1.982500000000002,3.22281,150.0
1600,1139,29,78,58,30.96375653207352,1.982500000000002,3.22281,160.0
1601,1136,29,78,58,33.340707346477004,1.982500000000002,3.22281,170.0
1602,1137,29,85,58,325.9806500101735,1.982500000000002,3.22281,180.0
1603,1143,29,96,58,337.2175942695183,1.982500000000002,3.22281,190.0
1604,1147,29,104,58,338.74949449286675,1.982500000000002,3.22281,200.0
1605,1151,28,109,57,342.75854060106,1.982500000000002,3.22281,210.0
1606,1155,28,111,56,346.6512728867126,1.982500000000002,3.22281,220.0
1607,1158,27,110,55,348.3106308245608,1.982500000000002,3.22281,230.0
1608,1160,27,106,54,347.9052429229879,1.982500000000002,3.22281,240.0
1609,1157,26,107,52,346.4295656148385,1.982500000000002,3.22281,250.0
1610,1154,26,106,52,344.5778386812613,1.982500000000002,3.22281,260.0
1611,1150,26,104,53,346.20051460398065,1.982500000000002,3.22281,270.0
1612,1145,26,100,53,346.46414363086575,1.982500000000002,3.22281,280.0
1613,1140,27,91,54,343.73979529168804,1.982500000000002,3.22281,290.0
1614,1135,27,81,54,209.42745640318972,1.982500000000002,3.22281,300.0
1615,1136,27,80,54,32.005383208083494,1.982500000000002,3.22281,310.0
1616,1139,27,80,54,31.37300514010846,1.982500000000002,3.22281,320.0
1617,1141,26,79,53,32.005383208083494,1.982500000000002,3.22281,330.0
1618,1144,26,76,53,33.340707346477004,1.982500000000002,3.22281,340.0
1619,1144,26,78,52,33.340707346477004,1.982500000000002,3.22281,350.0
1620,1162,26,89,53,192.40741852740075,2.082500000000002,3.22281,0.0
1621,1157,26,97,53,192.09475707701208,2.082500000000002,3.22281,10.0
1622,1152,26,101,53,193.1340223063963,2.082500000000002,3.22281,20.0
1623,1147,26,103,53,191.84207611532779,2.082500000000002,3.22281,30.0
1624,1143,27,103,54,193.81502534126162,2.082500000000002,3.22281,40.0
1625,1140,27,102,54,194.93141717813754,2.082500000000002,3.22281,50.0
1626,1139,27,100,54,196.33604288971847,2.082500000000002,3.22281,60.0
1627,1141,26,104,53,196.18920625702694,2.082500000000002,3.22281,70.0
1628,1144,26,108,53,194.87568200163878,2.082500000000002,3.22281,80.0
1629,1148,26,108,53,195.70863782901574,2.082500000000002,3.22281,90.0
1630,1152,26,105,52,198.99665415548856,2.082500000000002,3.22281,100.0
1631,1157,26,100,52,201.97450799147197,2.082500000000002,3.22281,110.0
1632,1162,27,91,54,204.70243022777132,2.082500000000002,3.22281,120.0
1633,1168,27,80,55,212.38067770656923,2.082500000000002,3.22281,130.0
1634,1170,28,76,56,30.96375653207352,2.082500000000002,3.22281,140.0
1635,1166,28,79,57,30.34324888423958,2.082500000000002,3.22281,150.0
1636,1163,29,79,58,30.96375653207352,2.082500000000002,3.22281,160.0
1637,1160,29,79,58,203.70264595096623,2.082500000000002,3.22281,170.0
1638,1163,29,87,59,330.8323866204222,2.082500000000002,3.22281,180.0
1639,1169,29,98,58,337.6198649480404,2.082500000000002,3.22281,190.0
1640,1173,29,106,58,340.3461759419467,2.082500000000002,3.22281,200.0
1641,1177,28,112,57,343.9264258352536,2.082500000000002,3.22281,210.0
1642,1180,28,113,56,346.86597769360367,2.082500000000002,3.22281,220.0
1643,1183,27,111,55,349.26110289909457,2.082500000000002,3.22281,230.0
1644,1185,27,107,54,347.1522951412823,2.082500000000002,3.22281,240.0
1645,1182,26,109,52,347.5740571345725,2.082500000000002,3.22281,250.0
1646,1179,26,109,52,348.69006752597977,2.082500000000002,3.22281,260.0
1647,1174,26,105,52,346.20051460398065,2.082500000000002,3.22281,270.0
1648,1169,26,99,53,345.2032377549427,2.082500000000002,3.22281,280.0
1649,1165,27,90,54,342.2995722113328,2.082500000000002,3.22281,290.0
1650,1160,27,80,54,32.66091272167381,2.082500000000002,3.22281,300.0
1651,1162,27,82,54,30.762719534238915,2.082500000000002,3.22281,310.0
1652,1165,27,82,54,30.762719534238915,2.082500000000002,3.22281,320.0
1653,1167,26,79,53,32.005383208083494,2.082500000000002,3.22281,330.0
1654,1169,27,77,54,32.66091272167381,2.082500000000002,3.22281,340.0
1655,1168,26,79,53,33.340707346477004,2.082500000000002,3.22281,350.0
1656,1187,26,93,53,191.94417718844633,2.182500000000002,3.22281,0.0
1657,1182,26,98,53,192.84770485871766,2.182500000000002,3.22281,10.0
1658,1176,26,103,53,190.95406264339832,2.182500000000002,3.22281,20.0
1659,1172,26,105,53,192.52880770915152,2.182500000000002,3.22281,30.0
1660,1168,27,104,54,194.47029410006587,2.182500000000002,3.22281,40.0
1661,1164,27,103,54,194.6973192795119,2.182500000000002,3.22281,50.0
1662,1164,27,102,54,195.81919394750014,2.182500000000002,3.22281,60.0
1663,1166,27,107,54,195.94539590092288,2.182500000000002,3.22281,70.0
1664,1169,26,110,53,191.97613244420336,2.182500000000002,3.22281,80.0
1665,1173,26,110,53,196.2940474565989,2.182500000000002,3.22281,90.0
1666,1178,26,106,52,198.71173787509974,2.182500000000002,3.22281,100.0
1667,1183,26,101,52,201.97450799147197,2.182500000000002,3.22281,110.0
1668,1188,27,93,54,205.6410058243053,2.182500000000002,3.22281,120.0
1669,1194,27,81,55,214.01934998982645,2.182500000000002,3.22281,130.0
1670,1194,28,78,56,30.96375653207352,2.182500000000002,3.22281,140.0
1671,1192,28,80,57,28.70595254340109,2.182500000000002,3.22281,150.0
1672,1188,29,81,58,30.34324888423958,2.182500000000002,3.22281,160.0
1673,1185,29,81,58,203.19859051364818,2.182500000000002,3.22281,170.0
1674,1189,29,90,58,331.3895403340348,2.182500000000002,3.22281,180.0
1675,1194,29,102,58,336.6659587232902,2.182500000000002,3.22281,190.0
1676,1198,29,109,58,339.44395478041656,2.182500000000002,3.22281,200.0
1677,1202,28,113,57,343.0338518914638,2.182500000000002,3.22281,210.0
1678,1206,28,114,56,345.06858282186244,2.182500000000002,3.22281,220.0
1679,1209,27,112,55,347.366638064725,2.182500000000002,3.22281,230.0
1680,1210,27,109,54,347.366638064725,2.182500000000002,3.22281,240.0
1681,1207,26,111,52,347.77487732426425,2.182500000000002,3.22281,250.0
1682,1204,26,110,52,347.77487732426425,2.182500000000002,3.22281,260.0
1683,1199,26,106,53,345.25643716352926,2.182500000000002,3.22281,270.0
1684,1194,26,100,53,345.2032377549427,2.182500000000002,3.22281,280.0
1685,1189,27,91,54,344.5387822595581,2.182500000000002,3.22281,290.0
1686,1185,27,82,54,32.005383208083494,2.182500000000002,3.22281,300.0
1687,1187,27,83,54,30.762719534238915,2.182500000000002,3.22281,310.0
1688,1190,27,83,54,30.173520029644337,2.182500000000002,3.22281,320.0
1689,1193,27,82,54,30.762719534238915,2.182500000000002,3.22281,330.0
1690,1195,26,77,53,32.66091272167381,2.182500000000002,3.22281,340.0
1691,1193,26,83,52,32.66091272167381,2.182500000000002,3.22281,350.0
1692,1212,26,94,53,193.78159723565363,2.282500000000002,3.22281,0.0
1693,1206,26,101,53,192.42594286542746,2.282500000000002,3.22281,10.0
1694,1201,26,105,53,191.84207611532779,2.282500000000002,3.22281,20.0
1695,1196,26,108,53,189.60520415501293,2.282500000000002,3.22281,30.0
1696,1191,27,107,54,190.61965527615513,2.282500000000002,3.22281,40.0
1697,1189,27,104,54,194.6973192795119,2.282500000000002,3.22281,50.0
1698,1189,27,105,54,195.57254359681025,2.282500000000002,3.22281,60.0
1699,1191,27,109,54,194.65675111576041,2.282500000000002,3.22281,70.0
1700,1195,26,112,53,196.05998730716064,2.282500000000002,3.22281,80.0
1701,1199,26,111,53,197.10272896905238,2.282500000000002,3.22281,90.0
1702,1204,26,108,52,197.61257784292383,2.282500000000002,3.22281,100.0
1703,1209,26,103,53,200.77225468204583,2.282500000000002,3.22281,110.0
1704,1214,27,93,54,205.6410058243053,2.282500000000002,3.22281,120.0
1705,1220,27,80,55,217.34934904464058,2.282500000000002,3.22281,130.0
1706,1219,28,79,56,30.34324888423958,2.282500000000002,3.22281,140.0
1707,1216,28,82,57,29.744881296942225,2.282500000000002,3.22281,150.0
1708,1213,29,83,58,29.744881296942225,2.282500000000002,3.22281,160.0
1709,1210,29,82,58,201.5713071912546,2.282500000000002,3.22281,170.0
1710,1214,29,93,59,330.94539590092285,2.282500000000002,3.22281,180.0
1711,1219,29,103,58,337.4569389999421,2.282500000000002,3.22281,190.0
1712,1224,29,111,58,339.77514056883194,2.282500000000002,3.22281,200.0
1713,1225,28,109,57,335.55604521958344,2.282500000000002,3.22281,210.0
1714,1227,28,106,56,333.86899945506144,2.282500000000002,3.22281,220.0
1715,1229,27,102,55,334.3589941756947,2.282500000000002,3.22281,230.0
1716,1230,27,100,54,334.3589941756947,2.282500000000002,3.22281,240.0
1717,1228,26,104,52,337.83365417791754,2.282500000000002,3.22281,250.0
1718,1226,26,107,52,341.565051177078,2.282500000000002,3.22281,260.0
1719,1224,26,108,53,348.3106308245608,2.282500000000002,3.22281,270.0
1720,1219,27,100,54,346.21840276434637,2.282500000000002,3.22281,280.0
1721,1213,27,91,54,341.9395280638008,2.282500000000002,3.22281,290.0
1722,1210,27,83,54,32.005383208083494,2.282500000000002,3.22281,300.0
1723,1213,27,85,54,29.60445074600491,2.282500000000002,3.22281,310.0
1724,1215,27,85,54,30.173520029644337,2.282500000000002,3.22281,320.0
1725,1219,26,84,53,30.173520029644337,2.282500000000002,3.22281,330.0
1726,1221,27,80,54,32.005383208083494,2.282500000000002,3.22281,340.0
1727,1218,26,86,53,32.005383208083494,2.282500000000002,3.22281,350.0
1728,1234,26,92,52,192.52880770915152,2.382500000000002,3.22281,0.0
