Image,Center_X,Center_Y,Width,Height,x_position,y_position
1302,388,5,81,11,-1.0317435264587402,4.334876537322998
1303,390,4,79,9,-1.0317435264587402,4.384876251220703
1304,392,3,76,7,-1.0317435264587402,4.434876441955566
1305,63,312,127,115,-0.9817434549331665,1.2848764657974243
1306,70,300,140,112,-0.9817434549331665,1.3348764181137085
1307,77,288,154,110,-0.9817434549331665,1.3848763704299927
1308,83,275,166,106,-0.9817434549331665,1.4348764419555664
1309,89,263,178,102,-0.9817434549331665,1.4848763942718506
1310,94,251,189,97,-0.9817434549331665,1.5348764657974243
1311,100,240,200,93,-0.9817434549331665,1.5848764181137085
1312,105,230,210,88,-0.9817434549331665,1.6348763704299927
1313,116,220,206,86,-0.9817434549331665,1.6848764419555664
1314,128,211,201,82,-0.9817434549331665,1.7348763942718506
1315,140,201,194,79,-0.9817434549331665,1.7848764657974243
1316,151,193,190,76,-0.9817434549331665,1.8348764181137085
1317,161,184,185,73,-0.9817434549331665,1.8848763704299927
1318,172,177,180,70,-0.9817434549331665,1.9348764419555664
1319,181,169,175,67,-0.9817434549331665,1.9848763942718506
1320,190,162,171,65,-0.9817434549331665,2.0348763465881348
1321,199,155,167,63,-0.9817434549331665,2.084876537322998
1322,207,149,163,62,-0.9817434549331665,2.1348764896392822
1323,216,142,160,59,-0.9817434549331665,2.1848764419555664
1324,224,136,156,57,-0.9817434549331665,2.2348763942718506
1325,231,131,153,56,-0.9817434549331665,2.2848763465881348
1326,238,125,149,54,-0.9817434549331665,2.334876537322998
1327,245,119,147,53,-0.9817434549331665,2.3848764896392822
1328,252,114,144,51,-0.9817434549331665,2.4348764419555664
1329,258,109,141,50,-0.9817434549331665,2.4848763942718506
1330,265,104,138,49,-0.9817434549331665,2.5348763465881348
1331,271,99,136,47,-0.9817434549331665,2.584876537322998
1332,276,95,133,46,-0.9817434549331665,2.6348764896392822
1333,282,91,131,44,-0.9817434549331665,2.6848764419555664
1334,288,86,128,43,-0.9817434549331665,2.7348763942718506
1335,293,82,126,43,-0.9817434549331665,2.7848763465881348
1336,298,78,124,41,-0.9817434549331665,2.834876537322998
1337,303,74,122,41,-0.9817434549331665,2.8848764896392822
1338,308,71,120,40,-0.9817434549331665,2.9348764419555664
1339,312,67,117,39,-0.9817434549331665,2.9848763942718506
1340,317,64,116,38,-0.9817434549331665,3.0348763465881348
1341,321,60,114,37,-0.9817434549331665,3.084876537322998
1342,326,57,112,36,-0.9817434549331665,3.1348764896392822
1343,330,54,110,36,-0.9817434549331665,3.1848764419555664
1344,333,50,109,35,-0.9817434549331665,3.2348763942718506
1345,337,48,107,34,-0.9817434549331665,3.2848763465881348
1346,341,44,105,33,-0.9817434549331665,3.334876537322998
1347,345,42,104,32,-0.9817434549331665,3.3848764896392822
1348,349,39,102,32,-0.9817434549331665,3.4348764419555664
1349,352,36,101,31,-0.9817434549331665,3.4848763942718506
1350,356,33,100,31,-0.9817434549331665,3.5348763465881348
1351,359,31,98,30,-0.9817434549331665,3.584876537322998
1352,362,29,97,30,-0.9817434549331665,3.6348764896392822
1353,365,26,96,29,-0.9817434549331665,3.6848764419555664
1354,368,23,95,29,-0.9817434549331665,3.7348763942718506
1355,371,21,93,29,-0.9817434549331665,3.7848763465881348
1356,374,19,93,28,-0.9817434549331665,3.834876537322998
1357,377,17,91,28,-0.9817434549331665,3.8848764896392822
1358,380,14,90,27,-0.9817434549331665,3.9348764419555664
1359,382,13,89,26,-0.9817434549331665,3.9848763942718506
1360,385,11,87,23,-0.9817434549331665,4.034876346588135
1361,388,10,87,21,-0.9817434549331665,4.084876537322998
1362,391,9,86,19,-0.9817434549331665,4.134876251220703
1363,393,8,85,17,-0.9817434549331665,4.184876441955566
1364,396,7,84,15,-0.9817434549331665,4.23487663269043
1365,398,6,82,13,-0.9817434549331665,4.284876346588135
1366,399,5,81,11,-0.9817434549331665,4.334876537322998
1367,401,4,79,9,-0.9817434549331665,4.384876251220703
1368,403,3,74,7,-0.9817434549331665,4.434876441955566
1369,72,328,144,124,-0.9317435026168823,1.2348763942718506
1370,78,314,157,121,-0.9317435026168823,1.2848764657974243
1371,85,301,170,116,-0.9317435026168823,1.3348764181137085
1372,91,287,183,111,-0.9317435026168823,1.3848763704299927
1373,97,274,194,107,-0.9317435026168823,1.4348764419555664
1374,103,262,206,102,-0.9317435026168823,1.4848763942718506
1375,108,250,216,97,-0.9317435026168823,1.5348764657974243
1376,117,239,217,93,-0.9317435026168823,1.5848764181137085
1377,130,229,211,88,-0.9317435026168823,1.6348763704299927
1378,142,219,205,85,-0.9317435026168823,1.6848764419555664
1379,154,210,198,82,-0.9317435026168823,1.7348763942718506
1380,165,200,192,79,-0.9317435026168823,1.7848764657974243
1381,175,192,187,76,-0.9317435026168823,1.8348764181137085
1382,185,184,183,72,-0.9317435026168823,1.8848763704299927
1383,195,176,178,70,-0.9317435026168823,1.9348764419555664
1384,204,169,174,68,-0.9317435026168823,1.9848763942718506
1385,213,161,170,65,-0.9317435026168823,2.0348763465881348
1386,221,154,166,63,-0.9317435026168823,2.084876537322998
1387,229,148,162,61,-0.9317435026168823,2.1348764896392822
1388,237,142,158,60,-0.9317435026168823,2.1848764419555664
1389,244,136,155,58,-0.9317435026168823,2.2348763942718506
1390,251,130,151,56,-0.9317435026168823,2.2848763465881348
1391,258,124,149,54,-0.9317435026168823,2.334876537322998
1392,265,119,146,52,-0.9317435026168823,2.3848764896392822
1393,271,113,143,51,-0.9317435026168823,2.4348764419555664
1394,277,109,140,50,-0.9317435026168823,2.4848763942718506
1395,283,104,137,48,-0.9317435026168823,2.5348763465881348
1396,289,99,134,47,-0.9317435026168823,2.584876537322998
1397,294,95,133,46,-0.9317435026168823,2.6348764896392822
1398,300,90,130,45,-0.9317435026168823,2.6848764419555664
1399,305,86,128,44,-0.9317435026168823,2.7348763942718506
1400,310,82,126,42,-0.9317435026168823,2.7848763465881348
1401,314,78,123,42,-0.9317435026168823,2.834876537322998
1402,319,74,121,40,-0.9317435026168823,2.8848764896392822
1403,324,70,119,39,-0.9317435026168823,2.9348764419555664
1404,328,66,117,39,-0.9317435026168823,2.9848763942718506
1405,332,63,115,38,-0.9317435026168823,3.0348763465881348
1406,337,59,114,37,-0.9317435026168823,3.084876537322998
1407,341,57,112,36,-0.9317435026168823,3.1348764896392822
1408,345,53,110,35,-0.9317435026168823,3.1848764419555664
1409,348,50,109,35,-0.9317435026168823,3.2348763942718506
1410,352,47,107,34,-0.9317435026168823,3.2848763465881348
1411,356,44,106,33,-0.9317435026168823,3.334876537322998
1412,359,41,103,33,-0.9317435026168823,3.3848764896392822
1413,363,39,102,32,-0.9317435026168823,3.4348764419555664
1414,366,36,101,32,-0.9317435026168823,3.4848763942718506
1415,369,33,99,31,-0.9317435026168823,3.5348763465881348
1416,372,31,99,30,-0.9317435026168823,3.584876537322998
1417,375,28,97,30,-0.9317435026168823,3.6348764896392822
1418,378,25,95,29,-0.9317435026168823,3.6848764419555664
1419,381,23,95,29,-0.9317435026168823,3.7348763942718506
1420,384,21,93,28,-0.9317435026168823,3.7848763465881348
1421,387,19,92,28,-0.9317435026168823,3.834876537322998
1422,389,16,91,27,-0.9317435026168823,3.8848764896392822
1423,392,14,89,27,-0.9317435026168823,3.9348764419555664
1424,395,12,88,25,-0.9317435026168823,3.9848763942718506
1425,397,11,87,23,-0.9317435026168823,4.034876346588135
1426,400,10,86,21,-0.9317435026168823,4.084876537322998
1427,402,9,85,19,-0.9317435026168823,4.134876251220703
1428,405,8,84,16,-0.9317435026168823,4.184876441955566
1429,407,7,84,14,-0.9317435026168823,4.23487663269043
1430,409,6,83,12,-0.9317435026168823,4.284876346588135
1431,411,5,81,10,-0.9317435026168823,4.334876537322998
1432,413,4,78,8,-0.9317435026168823,4.384876251220703
1433,413,3,73,7,-0.9317435026168823,4.434876441955566
1434,73,360,147,137,-0.8817434906959534,1.1348763704299927
1435,81,345,162,134,-0.8817434906959534,1.1848764419555664
1436,87,329,175,129,-0.8817434906959534,1.2348763942718506
1437,94,314,188,123,-0.8817434906959534,1.2848764657974243
1438,100,300,201,117,-0.8817434906959534,1.3348764181137085
1439,106,286,212,111,-0.8817434906959534,1.3848763704299927
1440,111,273,223,106,-0.8817434906959534,1.4348764419555664
1441,119,261,228,101,-0.8817434906959534,1.4848763942718506
1442,132,249,221,97,-0.8817434906959534,1.5348764657974243
1443,145,238,214,93,-0.8817434906959534,1.5848764181137085
1444,157,228,208,88,-0.8817434906959534,1.6348763704299927
1445,169,218,202,85,-0.8817434906959534,1.6848764419555664
1446,179,209,197,82,-0.8817434906959534,1.7348763942718506
1447,190,200,192,78,-0.8817434906959534,1.7848764657974243
1448,200,191,186,75,-0.8817434906959534,1.8348764181137085
1449,209,183,181,73,-0.8817434906959534,1.8848763704299927
1450,218,175,177,70,-0.8817434906959534,1.9348764419555664
1451,227,168,172,68,-0.8817434906959534,1.9848763942718506
1452,235,161,168,66,-0.8817434906959534,2.0348763465881348
1453,243,154,164,64,-0.8817434906959534,2.084876537322998
1454,250,147,161,61,-0.8817434906959534,2.1348764896392822
1455,258,141,158,59,-0.8817434906959534,2.1848764419555664
1456,265,135,154,58,-0.8817434906959534,2.2348763942718506
1457,271,129,151,56,-0.8817434906959534,2.2848763465881348
1458,278,124,148,54,-0.8817434906959534,2.334876537322998
1459,284,118,145,53,-0.8817434906959534,2.3848764896392822
1460,290,113,142,51,-0.8817434906959534,2.4348764419555664
1461,296,108,139,50,-0.8817434906959534,2.4848763942718506
1462,301,103,137,48,-0.8817434906959534,2.5348763465881348
1463,307,98,134,47,-0.8817434906959534,2.584876537322998
1464,312,94,131,46,-0.8817434906959534,2.6348764896392822
1465,317,89,129,45,-0.8817434906959534,2.6848764419555664
1466,322,85,127,43,-0.8817434906959534,2.7348763942718506
1467,327,81,124,43,-0.8817434906959534,2.7848763465881348
1468,331,77,123,41,-0.8817434906959534,2.834876537322998
1469,336,73,120,41,-0.8817434906959534,2.8848764896392822
1470,340,70,119,40,-0.8817434906959534,2.9348764419555664
1471,344,66,117,39,-0.8817434906959534,2.9848763942718506
1472,348,63,115,38,-0.8817434906959534,3.0348763465881348
1473,352,59,113,37,-0.8817434906959534,3.084876537322998
1474,356,56,112,36,-0.8817434906959534,3.1348764896392822
1475,360,53,110,36,-0.8817434906959534,3.1848764419555664
1476,363,49,108,35,-0.8817434906959534,3.2348763942718506
1477,367,47,106,34,-0.8817434906959534,3.2848763465881348
1478,370,43,105,33,-0.8817434906959534,3.334876537322998
1479,373,41,103,32,-0.8817434906959534,3.3848764896392822
1480,377,38,102,32,-0.8817434906959534,3.4348764419555664
1481,380,35,100,31,-0.8817434906959534,3.4848763942718506
1482,383,32,100,31,-0.8817434906959534,3.5348763465881348
1483,386,30,98,30,-0.8817434906959534,3.584876537322998
1484,389,28,96,30,-0.8817434906959534,3.6348764896392822
1485,391,25,95,29,-0.8817434906959534,3.6848764419555664
1486,394,23,95,28,-0.8817434906959534,3.7348763942718506
1487,397,21,93,28,-0.8817434906959534,3.7848763465881348
1488,400,18,92,27,-0.8817434906959534,3.834876537322998
1489,402,16,91,27,-0.8817434906959534,3.8848764896392822
1490,405,14,90,26,-0.8817434906959534,3.9348764419555664
1491,407,12,89,25,-0.8817434906959534,3.9848763942718506
1492,409,11,87,23,-0.8817434906959534,4.034876346588135
1493,412,10,86,20,-0.8817434906959534,4.084876537322998
1494,414,9,85,18,-0.8817434906959534,4.134876251220703
1495,416,8,85,16,-0.8817434906959534,4.184876441955566
1496,418,7,83,14,-0.8817434906959534,4.23487663269043
1497,421,6,82,12,-0.8817434906959534,4.284876346588135
1498,422,5,80,10,-0.8817434906959534,4.334876537322998
1499,423,4,77,8,-0.8817434906959534,4.384876251220703
1500,424,3,71,6,-0.8817434906959534,4.434876441955566
1501,75,397,151,152,-0.8317434787750244,1.0348764657974243
1502,83,379,167,149,-0.8317434787750244,1.0848764181137085
1503,90,362,181,143,-0.8317434787750244,1.1348763704299927
1504,97,345,195,137,-0.8317434787750244,1.1848764419555664
1505,103,329,207,130,-0.8317434787750244,1.2348763942718506
1506,109,313,219,123,-0.8317434787750244,1.2848764657974243
1507,115,299,231,116,-0.8317434787750244,1.3348764181137085
1508,120,285,241,111,-0.8317434787750244,1.3848763704299927
1509,135,272,234,106,-0.8317434787750244,1.4348764419555664
1510,148,260,226,100,-0.8317434787750244,1.4848763942718506
1511,160,248,219,97,-0.8317434787750244,1.5348764657974243
1512,173,237,212,93,-0.8317434787750244,1.5848764181137085
1513,184,227,206,88,-0.8317434787750244,1.6348763704299927
1514,195,217,200,85,-0.8317434787750244,1.6848764419555664
1515,205,208,195,82,-0.8317434787750244,1.7348763942718506
1516,215,199,190,78,-0.8317434787750244,1.7848764657974243
1517,224,190,185,75,-0.8317434787750244,1.8348764181137085
1518,233,182,180,73,-0.8317434787750244,1.8848763704299927
1519,241,175,175,70,-0.8317434787750244,1.9348764419555664
1520,249,167,171,68,-0.8317434787750244,1.9848763942718506
1521,257,160,167,66,-0.8317434787750244,2.0348763465881348
1522,265,153,164,63,-0.8317434787750244,2.084876537322998
1523,272,146,160,61,-0.8317434787750244,2.1348764896392822
1524,279,140,156,59,-0.8317434787750244,2.1848764419555664
1525,285,134,153,57,-0.8317434787750244,2.2348763942718506
1526,292,128,150,55,-0.8317434787750244,2.2848763465881348
1527,297,123,147,54,-0.8317434787750244,2.334876537322998
1528,304,117,144,53,-0.8317434787750244,2.3848764896392822
1529,309,112,141,51,-0.8317434787750244,2.4348764419555664
1530,315,107,138,49,-0.8317434787750244,2.4848763942718506
1531,320,102,136,49,-0.8317434787750244,2.5348763465881348
1532,325,97,133,47,-0.8317434787750244,2.584876537322998
1533,330,93,131,45,-0.8317434787750244,2.6348764896392822
1534,335,89,128,44,-0.8317434787750244,2.6848764419555664
1535,339,85,127,44,-0.8317434787750244,2.7348763942718506
1536,344,81,124,42,-0.8317434787750244,2.7848763465881348
1537,348,77,122,42,-0.8317434787750244,2.834876537322998
1538,352,73,120,40,-0.8317434787750244,2.8848764896392822
1539,356,69,118,39,-0.8317434787750244,2.9348764419555664
1540,360,65,116,39,-0.8317434787750244,2.9848763942718506
1541,364,62,114,38,-0.8317434787750244,3.0348763465881348
1542,367,58,113,37,-0.8317434787750244,3.084876537322998
1543,371,56,111,36,-0.8317434787750244,3.1348764896392822
1544,374,52,109,35,-0.8317434787750244,3.1848764419555664
1545,378,49,108,35,-0.8317434787750244,3.2348763942718506
1546,381,46,107,34,-0.8317434787750244,3.2848763465881348
1547,384,43,105,33,-0.8317434787750244,3.334876537322998
1548,387,40,103,33,-0.8317434787750244,3.3848764896392822
1549,391,38,102,32,-0.8317434787750244,3.4348764419555664
1550,394,35,100,32,-0.8317434787750244,3.4848763942718506
1551,396,32,99,31,-0.8317434787750244,3.5348763465881348
1552,399,30,97,30,-0.8317434787750244,3.584876537322998
1553,402,27,96,30,-0.8317434787750244,3.6348764896392822
1554,404,24,95,29,-0.8317434787750244,3.6848764419555664
1555,407,22,94,29,-0.8317434787750244,3.7348763942718506
1556,410,20,92,28,-0.8317434787750244,3.7848763465881348
1557,412,18,91,28,-0.8317434787750244,3.834876537322998
1558,415,15,90,27,-0.8317434787750244,3.8848764896392822
1559,417,13,89,27,-0.8317434787750244,3.9348764419555664
1560,419,12,89,24,-0.8317434787750244,3.9848763942718506
1561,421,11,87,22,-0.8317434787750244,4.034876346588135
1562,424,10,86,20,-0.8317434787750244,4.084876537322998
1563,426,9,86,18,-0.8317434787750244,4.134876251220703
1564,428,8,84,16,-0.8317434787750244,4.184876441955566
1565,430,7,83,14,-0.8317434787750244,4.23487663269043
1566,432,6,82,12,-0.8317434787750244,4.284876346588135
1567,433,5,79,10,-0.8317434787750244,4.334876537322998
1568,435,4,76,8,-0.8317434787750244,4.384876251220703
1569,78,439,156,172,-0.7817434668540955,0.9348764419555664
1570,86,419,172,167,-0.7817434668540955,0.9848764538764954
1571,94,400,188,162,-0.7817434668540955,1.0348764657974243
1572,101,381,202,154,-0.7817434668540955,1.0848764181137085
1573,107,362,215,145,-0.7817434668540955,1.1348763704299927
1574,114,344,228,137,-0.7817434668540955,1.1848764419555664
1575,119,328,239,130,-0.7817434668540955,1.2348763942718506
1576,125,312,251,123,-0.7817434668540955,1.2848764657974243
1577,137,298,247,116,-0.7817434668540955,1.3348764181137085
1578,151,284,239,111,-0.7817434668540955,1.3848763704299927
1579,164,271,231,106,-0.7817434668540955,1.4348764419555664
1580,177,259,224,100,-0.7817434668540955,1.4848763942718506
1581,189,247,217,97,-0.7817434668540955,1.5348764657974243
1582,200,237,211,92,-0.7817434668540955,1.5848764181137085
1583,211,226,204,88,-0.7817434668540955,1.6348763704299927
1584,221,216,198,85,-0.7817434668540955,1.6848764419555664
1585,230,207,193,82,-0.7817434668540955,1.7348763942718506
1586,240,198,188,78,-0.7817434668540955,1.7848764657974243
1587,248,189,183,75,-0.7817434668540955,1.8348764181137085
1588,257,181,178,73,-0.7817434668540955,1.8848763704299927
1589,265,174,174,70,-0.7817434668540955,1.9348764419555664
1590,272,166,171,67,-0.7817434668540955,1.9848763942718506
1591,280,159,166,65,-0.7817434668540955,2.0348763465881348
1592,286,152,163,63,-0.7817434668540955,2.084876537322998
1593,293,145,159,61,-0.7817434668540955,2.1348764896392822
1594,300,139,156,59,-0.7817434668540955,2.1848764419555664
1595,306,133,152,57,-0.7817434668540955,2.2348763942718506
1596,312,128,150,56,-0.7817434668540955,2.2848763465881348
1597,318,122,146,54,-0.7817434668540955,2.334876537322998
1598,323,117,143,52,-0.7817434668540955,2.3848764896392822
1599,328,111,141,51,-0.7817434668540955,2.4348764419555664
1600,333,106,137,49,-0.7817434668540955,2.4848763942718506
1601,338,102,135,48,-0.7817434668540955,2.5348763465881348
1602,343,97,133,47,-0.7817434668540955,2.584876537322998
1603,348,93,130,46,-0.7817434668540955,2.6348764896392822
1604,352,88,128,45,-0.7817434668540955,2.6848764419555664
1605,357,84,126,43,-0.7817434668540955,2.7348763942718506
1606,361,80,124,42,-0.7817434668540955,2.7848763465881348
1607,365,76,122,41,-0.7817434668540955,2.834876537322998
1608,369,72,120,41,-0.7817434668540955,2.8848764896392822
1609,372,68,117,39,-0.7817434668540955,2.9348764419555664
1610,376,65,116,38,-0.7817434668540955,2.9848763942718506
